id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
17834,51,blue-collar,married,secondary,no,1151,yes,yes,cellular,29,jul,125,2,-1,0,unknown,0
16025,26,blue-collar,married,primary,no,399,yes,no,cellular,22,jul,1288,2,-1,0,unknown,0
18392,40,blue-collar,married,secondary,no,4853,no,no,cellular,31,jul,234,2,-1,0,unknown,0
2865,54,management,married,tertiary,no,11,no,no,unknown,14,may,452,2,-1,0,unknown,0
6213,49,unemployed,married,primary,no,-384,yes,no,unknown,27,may,25,1,-1,0,unknown,0
25425,51,self-employed,married,primary,no,106,yes,no,telephone,18,nov,366,3,110,2,failure,0
12306,31,unemployed,married,secondary,no,3242,no,no,unknown,25,jun,292,2,-1,0,unknown,0
13262,52,technician,married,secondary,yes,0,no,no,cellular,8,jul,584,2,-1,0,unknown,0
3003,46,services,married,secondary,no,1757,yes,no,unknown,14,may,380,4,-1,0,unknown,0
22037,33,management,single,tertiary,no,23,no,no,cellular,20,aug,216,3,-1,0,unknown,0
1660,51,blue-collar,married,secondary,no,-286,yes,no,unknown,9,may,70,1,-1,0,unknown,0
58,47,blue-collar,married,unknown,no,306,yes,no,unknown,5,may,13,1,-1,0,unknown,0
38369,30,entrepreneur,married,tertiary,no,3037,yes,no,cellular,15,may,10,5,175,7,other,0
28626,28,services,single,secondary,no,298,no,no,cellular,29,jan,914,2,-1,0,unknown,0
3372,40,services,married,primary,no,-9,yes,no,unknown,15,may,920,2,-1,0,unknown,1
11956,51,technician,married,primary,no,1550,no,no,unknown,20,jun,12,5,-1,0,unknown,0
17568,51,technician,married,secondary,no,-396,yes,no,cellular,29,jul,179,6,-1,0,unknown,0
10592,42,blue-collar,married,secondary,no,2256,yes,no,unknown,16,jun,315,1,-1,0,unknown,0
22969,51,blue-collar,married,primary,no,176,no,yes,cellular,26,aug,80,2,-1,0,unknown,0
3080,28,blue-collar,married,primary,no,0,no,no,unknown,14,may,17,24,-1,0,unknown,0
33877,38,services,married,secondary,no,1970,yes,no,cellular,30,apr,701,1,176,1,success,1
9874,60,management,married,primary,no,4895,no,no,unknown,9,jun,313,1,-1,0,unknown,0
870,52,self-employed,married,secondary,no,273,no,no,unknown,7,may,227,1,-1,0,unknown,0
33049,37,admin.,married,secondary,no,6127,yes,no,cellular,17,apr,1038,2,-1,0,unknown,0
45033,29,blue-collar,single,secondary,no,2806,no,no,cellular,15,oct,294,1,93,5,other,0
8615,37,admin.,married,unknown,no,2236,yes,no,unknown,3,jun,495,2,-1,0,unknown,0
9686,51,retired,divorced,tertiary,no,126,no,yes,unknown,6,jun,152,1,-1,0,unknown,0
13141,38,admin.,married,secondary,no,338,no,yes,cellular,8,jul,191,1,-1,0,unknown,0
11489,44,technician,married,unknown,no,1127,yes,no,unknown,19,jun,118,4,-1,0,unknown,0
30237,58,entrepreneur,married,primary,no,1249,no,no,cellular,5,feb,187,1,-1,0,unknown,0
10672,53,entrepreneur,divorced,tertiary,no,196,yes,no,unknown,16,jun,178,7,-1,0,unknown,0
16850,55,management,married,tertiary,no,149,no,yes,telephone,25,jul,41,6,-1,0,unknown,0
15254,27,blue-collar,divorced,unknown,no,2323,yes,no,cellular,17,jul,153,1,-1,0,unknown,0
33185,43,unemployed,married,secondary,no,948,yes,no,cellular,20,apr,199,6,-1,0,unknown,0
37406,29,blue-collar,married,primary,no,97,yes,no,cellular,13,may,431,2,-1,0,unknown,0
24219,45,self-employed,married,tertiary,no,582,no,no,cellular,17,nov,148,1,-1,0,unknown,0
43972,34,student,single,unknown,no,5969,no,no,cellular,23,jun,442,2,292,10,failure,0
2150,36,blue-collar,married,primary,no,199,yes,no,unknown,12,may,165,4,-1,0,unknown,0
3620,54,management,married,secondary,no,1394,yes,no,unknown,15,may,438,5,-1,0,unknown,0
4511,37,management,married,tertiary,no,5432,yes,yes,unknown,20,may,774,1,-1,0,unknown,0
36707,31,services,single,secondary,no,-475,yes,no,telephone,12,may,232,3,-1,0,unknown,0
13697,42,housemaid,married,tertiary,no,-560,yes,yes,cellular,9,jul,630,4,-1,0,unknown,0
12161,56,unemployed,married,secondary,no,733,yes,no,unknown,20,jun,21,3,-1,0,unknown,0
4734,30,technician,single,secondary,no,659,yes,no,unknown,20,may,241,3,-1,0,unknown,0
1833,40,blue-collar,married,secondary,no,10,yes,no,unknown,9,may,1692,2,-1,0,unknown,1
38810,31,admin.,divorced,secondary,no,11,yes,no,cellular,18,may,17,7,350,9,other,0
28233,31,technician,single,tertiary,no,424,no,no,cellular,29,jan,106,1,161,2,failure,0
40001,57,retired,married,secondary,no,718,no,no,cellular,3,jun,170,1,-1,0,unknown,0
21897,34,technician,married,tertiary,no,100,no,no,cellular,20,aug,196,2,-1,0,unknown,0
41225,37,admin.,married,secondary,no,1314,yes,no,cellular,21,aug,200,1,91,10,failure,0
30933,34,admin.,married,secondary,no,0,yes,no,cellular,9,feb,30,4,-1,0,unknown,0
16293,54,management,married,tertiary,no,707,yes,no,telephone,23,jul,272,2,-1,0,unknown,0
42774,39,admin.,married,tertiary,no,1022,yes,yes,cellular,28,jan,123,2,-1,0,unknown,0
11155,58,unknown,married,unknown,no,219,no,no,unknown,18,jun,55,1,-1,0,unknown,0
44332,61,admin.,married,unknown,no,4629,yes,no,cellular,29,jul,349,3,183,2,success,1
38044,40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,173,6,353,23,failure,0
24516,26,unknown,single,secondary,no,1187,no,no,unknown,17,nov,44,1,-1,0,unknown,0
16705,35,blue-collar,married,secondary,no,0,yes,yes,cellular,24,jul,250,1,-1,0,unknown,0
20238,32,admin.,married,secondary,no,344,yes,yes,cellular,11,aug,255,15,-1,0,unknown,0
12642,57,retired,married,secondary,no,156,no,yes,unknown,4,jul,106,2,-1,0,unknown,0
23415,34,management,single,tertiary,no,682,no,no,cellular,27,aug,472,3,-1,0,unknown,0
17220,48,housemaid,married,secondary,no,513,no,yes,cellular,28,jul,939,3,-1,0,unknown,1
42878,35,admin.,divorced,secondary,no,1085,no,no,cellular,4,feb,195,6,97,12,other,1
9795,41,housemaid,married,primary,no,884,no,no,unknown,9,jun,322,1,-1,0,unknown,0
885,37,management,single,tertiary,yes,45,yes,no,unknown,7,may,204,1,-1,0,unknown,0
17683,34,services,divorced,secondary,no,5934,yes,no,cellular,29,jul,82,7,-1,0,unknown,0
10344,50,unknown,single,unknown,no,490,no,no,unknown,12,jun,189,1,-1,0,unknown,0
19011,50,technician,married,tertiary,no,2313,no,no,cellular,5,aug,553,1,-1,0,unknown,1
9864,42,technician,married,secondary,no,0,no,no,unknown,9,jun,81,1,-1,0,unknown,0
43889,63,retired,married,primary,no,48,no,no,cellular,9,jun,251,1,-1,0,unknown,1
17915,52,blue-collar,married,secondary,no,698,no,no,telephone,30,jul,38,2,-1,0,unknown,0
27175,38,management,single,unknown,no,715,yes,no,cellular,21,nov,140,1,185,2,failure,0
32019,32,services,single,secondary,no,758,yes,no,cellular,14,apr,262,1,-1,0,unknown,0
4120,56,blue-collar,married,secondary,no,316,yes,no,unknown,19,may,27,1,-1,0,unknown,0
6415,25,services,married,secondary,no,4063,yes,no,unknown,27,may,64,1,-1,0,unknown,0
96,36,management,married,tertiary,no,101,yes,yes,unknown,5,may,426,1,-1,0,unknown,0
33226,35,blue-collar,married,secondary,no,0,yes,yes,cellular,20,apr,123,3,-1,0,unknown,0
13175,33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,jul,1082,1,-1,0,unknown,1
32379,41,admin.,single,secondary,no,669,yes,no,cellular,16,apr,375,2,-1,0,unknown,0
28072,47,management,married,unknown,no,1128,no,no,cellular,28,jan,65,2,-1,0,unknown,0
4319,36,technician,divorced,secondary,no,141,yes,no,unknown,19,may,165,5,-1,0,unknown,0
22617,40,self-employed,married,secondary,no,2,no,no,cellular,22,aug,197,5,-1,0,unknown,0
11880,42,unemployed,married,secondary,no,396,no,yes,unknown,20,jun,47,2,-1,0,unknown,0
16259,50,management,married,tertiary,no,19,no,yes,cellular,23,jul,205,1,-1,0,unknown,0
10192,36,services,married,secondary,no,24,yes,yes,unknown,11,jun,100,5,-1,0,unknown,0
27860,45,housemaid,married,primary,no,1526,yes,no,telephone,28,jan,109,1,-1,0,unknown,0
39718,25,student,single,unknown,no,277,no,no,cellular,27,may,311,2,-1,0,unknown,1
27080,30,blue-collar,single,primary,no,395,no,no,cellular,21,nov,429,1,-1,0,unknown,0
20719,51,blue-collar,married,primary,no,1694,no,no,cellular,13,aug,186,2,-1,0,unknown,0
15956,27,admin.,married,secondary,no,512,yes,no,cellular,22,jul,259,1,-1,0,unknown,0
9760,37,blue-collar,single,primary,no,7027,no,no,unknown,9,jun,65,1,-1,0,unknown,0
24473,43,services,divorced,unknown,no,2363,yes,no,cellular,17,nov,229,1,-1,0,unknown,0
12019,60,management,married,tertiary,no,651,no,no,unknown,20,jun,155,2,-1,0,unknown,0
6730,53,blue-collar,single,primary,no,-137,yes,yes,unknown,28,may,72,1,-1,0,unknown,0
43627,33,admin.,married,tertiary,no,79,yes,no,cellular,5,may,389,1,195,4,success,1
4558,59,blue-collar,married,primary,no,14,yes,yes,unknown,20,may,355,1,-1,0,unknown,0
22428,58,management,single,tertiary,no,0,no,no,cellular,22,aug,72,2,-1,0,unknown,0
44861,33,management,married,tertiary,no,289,no,no,cellular,23,sep,333,1,-1,0,unknown,0
15736,31,blue-collar,married,secondary,no,-498,yes,no,cellular,21,jul,357,1,-1,0,unknown,0
35289,24,admin.,married,secondary,no,61,yes,yes,cellular,7,may,278,1,343,2,other,0
18833,41,management,married,tertiary,no,1254,no,no,cellular,4,aug,272,1,-1,0,unknown,0
14750,43,technician,single,secondary,no,326,yes,no,cellular,15,jul,87,8,-1,0,unknown,0
13083,34,housemaid,married,secondary,no,-97,yes,yes,cellular,8,jul,119,2,-1,0,unknown,0
18190,27,technician,single,secondary,no,489,yes,no,cellular,30,jul,356,4,-1,0,unknown,1
18232,44,services,married,secondary,no,742,no,no,telephone,30,jul,77,5,-1,0,unknown,0
125,52,technician,married,tertiary,no,7,no,yes,unknown,5,may,175,1,-1,0,unknown,0
24744,32,services,single,secondary,no,148,yes,no,cellular,18,nov,150,1,-1,0,unknown,0
35939,48,admin.,married,secondary,no,257,yes,no,telephone,8,may,186,4,358,11,failure,0
17531,44,technician,married,tertiary,no,964,no,no,cellular,29,jul,158,2,-1,0,unknown,0
4322,55,admin.,divorced,secondary,no,3524,yes,no,unknown,19,may,492,6,-1,0,unknown,0
7992,43,admin.,divorced,secondary,no,15511,yes,no,unknown,2,jun,484,1,-1,0,unknown,0
29888,39,admin.,divorced,secondary,no,43,yes,no,cellular,4,feb,108,1,-1,0,unknown,0
28376,37,management,married,tertiary,yes,-22,no,no,cellular,29,jan,128,1,-1,0,unknown,0
32749,47,management,married,tertiary,no,385,yes,no,cellular,17,apr,145,1,323,4,failure,0
42083,61,retired,married,primary,no,8729,no,no,cellular,30,oct,480,1,-1,0,unknown,1
41838,74,retired,married,primary,no,279,no,no,telephone,15,oct,227,1,-1,0,unknown,0
36249,34,admin.,single,secondary,no,0,yes,no,cellular,11,may,66,1,301,3,failure,0
32809,55,management,married,secondary,no,566,yes,no,cellular,17,apr,107,1,-1,0,unknown,0
33523,27,services,single,secondary,no,343,yes,no,cellular,20,apr,282,2,320,1,other,0
34961,35,entrepreneur,single,tertiary,no,1416,yes,no,cellular,6,may,100,1,169,12,other,0
18476,27,management,single,tertiary,no,385,no,yes,cellular,31,jul,52,7,-1,0,unknown,0
17199,33,entrepreneur,married,tertiary,no,114,no,yes,cellular,28,jul,57,3,-1,0,unknown,0
11454,35,self-employed,married,tertiary,no,1833,no,no,unknown,19,jun,138,1,-1,0,unknown,0
5917,42,blue-collar,married,secondary,no,-921,yes,no,unknown,26,may,115,2,-1,0,unknown,0
20089,56,services,married,secondary,no,750,no,yes,cellular,11,aug,92,3,-1,0,unknown,0
9603,48,services,divorced,primary,no,927,no,no,unknown,6,jun,201,6,-1,0,unknown,0
20481,50,blue-collar,married,secondary,no,418,no,yes,cellular,12,aug,867,2,-1,0,unknown,0
39704,36,management,married,tertiary,no,217,no,no,cellular,27,may,103,1,-1,0,unknown,0
4483,39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253,1,-1,0,unknown,0
34715,29,unemployed,single,tertiary,no,150,yes,no,cellular,5,may,165,1,-1,0,unknown,0
6434,30,blue-collar,single,secondary,no,-93,yes,no,unknown,27,may,149,2,-1,0,unknown,0
3393,53,blue-collar,married,secondary,no,136,yes,no,unknown,15,may,99,1,-1,0,unknown,0
24223,58,retired,married,secondary,no,425,yes,yes,cellular,17,nov,100,1,-1,0,unknown,0
32711,32,blue-collar,single,secondary,no,1415,yes,no,cellular,17,apr,645,1,345,1,failure,0
34680,51,blue-collar,married,primary,no,565,yes,yes,cellular,5,may,157,7,250,3,failure,0
24703,37,management,married,secondary,no,121,no,yes,cellular,17,nov,211,2,151,2,failure,0
19292,40,management,single,tertiary,no,0,no,no,cellular,6,aug,641,6,-1,0,unknown,1
34890,30,technician,single,secondary,no,516,yes,no,cellular,6,may,66,2,-1,0,unknown,0
21311,46,housemaid,married,secondary,no,1000,no,no,cellular,18,aug,96,11,-1,0,unknown,0
6984,51,management,single,unknown,no,-461,yes,no,unknown,28,may,33,2,-1,0,unknown,0
3993,56,blue-collar,married,primary,no,8318,yes,no,unknown,16,may,428,2,-1,0,unknown,0
21836,33,management,married,secondary,yes,7,no,yes,cellular,20,aug,239,2,-1,0,unknown,0
43197,29,technician,single,tertiary,no,2489,yes,no,cellular,3,mar,355,1,86,5,failure,1
30727,27,services,single,secondary,no,3977,no,no,cellular,6,feb,108,2,-1,0,unknown,0
38936,31,blue-collar,married,secondary,no,255,yes,yes,cellular,18,may,295,1,-1,0,unknown,0
16279,46,blue-collar,married,secondary,no,1287,no,no,cellular,23,jul,229,1,-1,0,unknown,0
7027,43,admin.,married,primary,no,-516,yes,no,unknown,28,may,438,2,-1,0,unknown,0
1477,41,management,divorced,tertiary,no,292,yes,no,unknown,8,may,352,2,-1,0,unknown,0
25462,58,self-employed,married,tertiary,no,8014,yes,no,cellular,19,nov,697,2,184,3,failure,0
39675,58,retired,married,primary,yes,-235,no,yes,telephone,27,may,93,2,-1,0,unknown,0
26285,40,management,married,tertiary,no,542,yes,no,cellular,20,nov,1816,1,-1,0,unknown,0
9112,35,entrepreneur,single,tertiary,no,1800,yes,no,unknown,5,jun,53,1,-1,0,unknown,0
30264,34,blue-collar,married,secondary,no,563,no,yes,cellular,5,feb,384,1,2,2,failure,0
41551,36,management,married,tertiary,no,495,no,no,cellular,11,sep,91,1,37,5,success,1
13457,31,management,married,tertiary,no,272,yes,no,cellular,9,jul,174,1,-1,0,unknown,0
28407,28,technician,single,tertiary,no,959,yes,no,cellular,29,jan,330,2,-1,0,unknown,0
6693,49,management,divorced,tertiary,no,169,yes,no,unknown,28,may,174,1,-1,0,unknown,0
11332,39,housemaid,single,primary,no,1340,no,no,unknown,18,jun,113,2,-1,0,unknown,0
24985,51,technician,married,tertiary,no,7338,no,no,cellular,18,nov,82,1,-1,0,unknown,0
4763,57,services,divorced,secondary,no,739,yes,no,unknown,20,may,352,5,-1,0,unknown,0
19214,32,technician,single,tertiary,no,632,no,yes,cellular,6,aug,103,2,-1,0,unknown,0
44960,36,technician,single,secondary,no,966,no,no,cellular,8,oct,135,2,91,13,failure,0
17532,45,services,married,unknown,no,9,yes,no,telephone,29,jul,186,2,-1,0,unknown,0
17290,26,blue-collar,single,secondary,no,0,no,no,telephone,28,jul,55,2,-1,0,unknown,0
17536,33,technician,married,tertiary,no,-482,yes,no,cellular,29,jul,90,3,-1,0,unknown,0
20783,58,technician,single,secondary,no,382,no,no,cellular,13,aug,460,2,-1,0,unknown,0
34521,35,management,married,secondary,no,2311,yes,no,cellular,5,may,659,1,167,1,failure,0
6966,42,blue-collar,married,secondary,no,1134,yes,no,unknown,28,may,424,3,-1,0,unknown,0
29055,34,blue-collar,single,secondary,no,186,no,no,cellular,2,feb,342,1,-1,0,unknown,0
44620,28,management,single,tertiary,no,1584,yes,no,cellular,1,sep,222,2,-1,0,unknown,1
9835,43,technician,single,secondary,no,1462,no,no,unknown,9,jun,75,2,-1,0,unknown,0
14294,35,housemaid,married,primary,no,1266,yes,no,cellular,14,jul,84,2,-1,0,unknown,0
21398,31,management,single,tertiary,no,11821,no,no,cellular,18,aug,384,11,-1,0,unknown,1
11217,56,services,married,unknown,no,616,no,no,unknown,18,jun,1812,1,-1,0,unknown,0
38608,39,services,married,secondary,no,435,yes,no,cellular,15,may,411,6,175,3,other,0
31791,60,admin.,divorced,secondary,no,12039,no,no,telephone,8,apr,236,1,-1,0,unknown,1
42393,26,blue-collar,single,tertiary,no,644,no,no,cellular,2,dec,346,1,-1,0,unknown,1
37208,40,blue-collar,divorced,primary,no,54,yes,no,cellular,13,may,10,5,362,3,other,0
34655,32,management,married,tertiary,no,4761,yes,no,cellular,5,may,159,2,350,2,failure,0
38732,24,blue-collar,single,secondary,no,1690,yes,yes,cellular,15,may,543,3,350,3,failure,0
11991,45,management,married,secondary,no,625,no,no,unknown,20,jun,13,3,-1,0,unknown,0
38199,57,admin.,divorced,primary,no,179,yes,no,cellular,15,may,67,1,368,2,failure,0
22939,46,admin.,married,secondary,no,22,no,no,cellular,26,aug,388,6,-1,0,unknown,1
27960,27,technician,single,secondary,no,42,no,no,cellular,28,jan,251,1,-1,0,unknown,0
5279,31,services,single,secondary,no,-32,yes,no,unknown,23,may,157,1,-1,0,unknown,0
2787,34,technician,single,secondary,no,302,yes,no,unknown,14,may,282,1,-1,0,unknown,0
3424,45,management,single,tertiary,no,0,yes,no,unknown,15,may,197,4,-1,0,unknown,0
7842,55,admin.,married,secondary,no,420,yes,no,unknown,30,may,41,3,-1,0,unknown,0
9398,40,technician,married,secondary,no,-282,yes,no,unknown,6,jun,223,3,-1,0,unknown,0
10553,41,blue-collar,married,secondary,no,2413,no,no,unknown,16,jun,64,3,-1,0,unknown,0
33360,44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,apr,87,2,151,3,failure,0
25226,33,unemployed,divorced,secondary,no,0,yes,no,cellular,18,nov,91,2,-1,0,unknown,0
17328,42,management,married,tertiary,no,1220,yes,no,telephone,28,jul,155,2,-1,0,unknown,0
5691,44,technician,divorced,secondary,no,106,yes,no,unknown,26,may,95,1,-1,0,unknown,0
24025,37,housemaid,married,primary,no,0,no,no,cellular,29,aug,17,12,-1,0,unknown,0
31812,26,admin.,married,secondary,no,3415,no,no,cellular,8,apr,209,1,-1,0,unknown,1
23989,31,technician,single,secondary,no,0,no,no,cellular,29,aug,157,2,-1,0,unknown,0
795,46,self-employed,married,tertiary,no,2303,yes,no,unknown,7,may,241,1,-1,0,unknown,0
41961,39,technician,married,secondary,no,0,yes,no,cellular,23,oct,622,1,184,1,success,0
6003,46,management,divorced,tertiary,no,25,no,no,unknown,26,may,103,2,-1,0,unknown,0
36328,42,blue-collar,married,secondary,no,352,yes,no,cellular,11,may,79,3,-1,0,unknown,0
14680,31,blue-collar,married,secondary,no,0,no,yes,telephone,15,jul,275,2,-1,0,unknown,0
33579,34,technician,single,tertiary,no,482,yes,no,cellular,20,apr,69,3,-1,0,unknown,0
20729,54,housemaid,married,primary,no,284,no,no,telephone,13,aug,127,4,-1,0,unknown,0
35445,29,technician,single,tertiary,no,0,yes,no,cellular,7,may,347,2,337,6,failure,1
412,51,blue-collar,married,primary,no,230,yes,no,unknown,6,may,673,1,-1,0,unknown,0
28793,33,services,divorced,secondary,no,1194,yes,no,cellular,30,jan,166,1,-1,0,unknown,0
27615,33,blue-collar,married,primary,no,1903,yes,no,cellular,21,nov,337,2,182,3,failure,0
15079,51,management,married,tertiary,no,333,no,yes,cellular,17,jul,234,1,-1,0,unknown,0
3956,36,management,married,tertiary,no,1125,yes,yes,unknown,16,may,339,5,-1,0,unknown,0
10075,59,retired,married,primary,no,1930,no,no,unknown,11,jun,453,1,-1,0,unknown,0
8312,43,management,divorced,tertiary,no,1,yes,yes,unknown,2,jun,28,8,-1,0,unknown,0
30423,33,blue-collar,married,primary,no,28,no,yes,cellular,5,feb,144,2,-1,0,unknown,0
39435,39,unemployed,single,secondary,no,2208,no,no,telephone,22,may,23,2,-1,0,unknown,0
18542,32,admin.,married,secondary,no,347,yes,no,cellular,31,jul,155,13,-1,0,unknown,0
11955,60,retired,divorced,tertiary,no,2166,no,no,unknown,20,jun,8,9,-1,0,unknown,0
17847,28,services,married,secondary,no,376,no,yes,telephone,29,jul,49,4,-1,0,unknown,0
9842,38,technician,married,secondary,no,6975,no,no,unknown,9,jun,186,3,-1,0,unknown,0
999,49,services,married,secondary,no,1377,yes,no,unknown,7,may,1101,1,-1,0,unknown,0
31079,35,student,single,secondary,no,188,yes,no,cellular,16,feb,75,3,200,5,failure,1
37407,53,management,married,tertiary,no,-1112,yes,no,cellular,13,may,53,3,308,1,failure,0
39472,36,management,single,tertiary,no,1379,no,no,cellular,25,may,189,1,186,1,failure,1
9819,56,management,married,secondary,no,819,no,no,unknown,9,jun,55,1,-1,0,unknown,0
17178,39,management,single,tertiary,no,168,no,no,cellular,28,jul,56,9,-1,0,unknown,0
4229,52,self-employed,married,secondary,no,6353,yes,yes,unknown,19,may,361,2,-1,0,unknown,0
33099,35,blue-collar,married,primary,no,1347,yes,yes,cellular,20,apr,360,1,-1,0,unknown,0
21114,43,self-employed,married,tertiary,no,423,no,no,cellular,14,aug,3322,2,-1,0,unknown,0
